"F1_2"	"F3"	"F4"	"F5"	"F6"	"F7"	"F8"	"F9"	"F10"	"F11"	"F12"	"F13"	"F14"	"F15"	"F16"	"F17"	"F18"	"F19"
"hemA(alr1042)"	1.36890436138216	12.3108371838248	31.7157928747344	20.8886106252524	8.49444091076992	5.06270856948519	2.84738627471531	2.0554738662936	1.2278098216602	1.2512132792609	1.20902753853641	0.848213711581024	0.879947190907998	0.881672042178588	1.28864877312585	1.69764253859415	2.07112451572173	3.90054592197538
"hetY(alr2300)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"alr2298"	9.43430962604878	17.0996066303076	15.4287752731892	14.4888785320146	10.1715933019539	6.80295679180512	3.99579818176078	3.17727705774652	2.12731828761791	1.64410706588905	1.59222359933917	1.55228438393153	1.76001478685806	1.52172244155746	1.73968250320545	1.92102710631419	2.22873564727704	3.31368878318357
"rbcX(alr1525)"	4.14547872906592	21.4955119178382	17.2159290875605	8.29990349766162	3.21612042614448	2.40238996808305	2.04854899093273	4.30675097002643	1.9264926406422	1.83250001228539	2.20585342967666	1.7676576842985	1.38376700791812	3.89149929140748	5.40823549375715	5.2708352542027	7.20513608696343	5.97738951153544
"nifH(all1455)"	2.34882113564668	16.7714686680858	24.9085215464448	16.8867436679859	8.24477228734725	5.5285308116513	4.91209759287862	2.15859242776236	1.28936311769693	1.25685427099934	1.1545511337621	0.976451757986221	0.832991526485399	1.52278112855871	1.64999746916211	2.04622869505683	2.63685945103045	4.87437331145916
"nifK(all1440)"	1.36010386766803	10.5002025406344	19.0296624160859	19.7368895066127	18.8774541060242	14.299694247708	5.23171270418992	2.43217060135598	1.13935957936726	1.04115373680242	0.822306242373493	0.560223098834379	0.465926659560457	0.368811180717596	0.640214402891629	0.793416520080385	0.824907529249139	1.87579105984402
"rbcL(alr1524)"	0.0924206679844651	0.519467555588758	1.47774617889893	1.88317552510053	1.17730412350591	0.915683158338929	2.02802524770238	9.14456948031824	43.0565389385685	17.1495055263328	5.02701833291248	2.94388177169343	2.00283889216045	2.57414962708381	2.94667261320079	2.39243778435805	2.63324192064115	2.03532265561034
"glnA(alr2328)"	0.261249799554939	0.843237680495391	1.13301209130003	0.884430149679742	0.540118645298519	0.406344042615099	0.384204281758608	1.49887691380854	3.65224567214776	35.9919546708914	39.3689101077126	9.71671099936895	2.34173521584635	1.13662421463964	0.659563471014945	0.38003793337975	0.343175596117598	0.457568514370151
"hanA(asr3935)"	20.0390607106767	45.152188555227	20.8826289059793	8.04319689583345	2.28841593625056	1.20564869238014	0.601944166641008	0.384096964171175	0.144860034151187	0.162449587197467	0.0763472987571844	0.120384444616898	0.0638809546526885	0.0906417166146091	0.131341783161152	0.18278220708471	0.144301766115975	0.285829380488844
"rbcS(alr1526)"	0.845998385857351	4.45880568446815	7.73831137159046	9.98995661282447	10.5738598116724	12.0449896786821	14.9715721576528	17.7767305578692	12.1637244826836	4.26163967615871	1.17896904614093	0.678181222575378	0.385419766437395	0.402486762072992	0.458017559309779	0.506164708589109	0.538497852222441	1.02667466319268
"atpB(all5039)"	0.659646563959011	7.02260224609793	7.00770592567671	4.00322202123611	3.61776889690776	4.91979384935265	18.2390772779542	24.675693574204	8.13171253508002	4.82584870992868	3.33448087096996	2.90180620769358	2.26161807321348	2.27704847733571	2.08781889280107	1.55395527843375	1.38870573548261	1.09149486367275
"atpE(all5038)"	3.02035228200064	5.8396438888784	6.58158101536143	7.39787087682757	8.42713897171091	4.89307433949715	16.0561499973641	23.4464071984369	6.16022066701974	4.07389786612828	2.20357112141883	2.22990773909547	1.73074798193323	1.91152064522972	1.89950453824264	1.43019054704371	1.41358109613077	1.28463922768059
"cpcB(alr0528)"	0.374989036563755	4.67983382410046	8.75835255975276	11.8803425297121	15.604636638756	25.3461732170553	20.6260514671422	8.95443204461411	1.65738387687499	0.674409670421346	0.305614249684161	0.226284598674634	0.154786131672832	0.190702856520577	0.168702384213081	0.141288435995112	0.130805109186803	0.125211369059739
"cpcA(alr0529)"	0.565915796942013	5.70012165107781	9.51002635191091	13.310552039495	15.8548883011905	22.6807951750235	18.7550401554614	9.14359229701342	2.03052688736649	0.799060999793738	0.355867667003759	0.261367590907942	0.18663608067162	0.185444523732644	0.183178813676182	0.147559681403971	0.164475550785405	0.164950436543622
"cpcC(alr0530)"	0.247120247001525	1.57455523189518	4.78861883630774	8.45290454948841	13.8233917882686	19.22003390764	16.3411843149507	14.7673654173242	3.51952997436958	1.74781581968513	1.15824446495845	1.29084373371724	1.24910177539636	1.78363866709188	2.36907790716364	2.28715946358821	2.78189747022094	2.5975164309323
"cpcD(asr0531)"	2.49020582173715	9.85366419984851	18.3974549748225	21.6378261307054	14.1170025410507	14.5367214055534	11.8047042534274	3.4787545380573	0.842444582405441	0.435216288197508	0.26280342911192	0.248576617632155	0.228992337772756	0.198437839679986	0.248035726494031	0.257884374128368	0.356050700934969	0.605224238440501
"cpcE(alr0532)"	1.88022518516285	30.8393687560846	36.6281306199317	14.3560150880314	4.93620084394177	2.29672149875117	1.18890682045319	1.10530030451756	0.786361869987123	0.586475470717005	0.508899470307863	0.460866352863866	0.504609517473976	0.50960973700436	0.559930436930542	0.648130398241488	0.770574824907503	1.43367280469202
"petB(alr3421)"	1.5396070068415	4.77399403382316	11.7830838864933	22.8418649953789	16.9898605221934	20.6929609162508	8.62950593932763	3.99434260870293	1.76931766914388	1.04559197338557	0.754336424003757	0.688296369520273	0.876434220761364	0.614324504533188	0.671631747752064	0.559293872889061	0.591834126566231	1.183719182433
"petF(all4148)"	33.9540739045508	43.0369009742593	14.6516687574938	5.42454496729179	1.13337405603993	0.54753559503732	0.224659837866311	0.215710894187402	0.126522205030098	0.0919847940938172	0.0778774770360249	0.0679937704185052	0.055643085443087	0.0441091615350433	0.0587634665315885	0.0479820988904586	0.0579661983401135	0.182688755954632
"isiB(alr2405)"	18.9423289146764	51.6053852205228	19.9763022791996	6.53103849431706	1.59811814069402	0.542286424416357	0.288106006096357	0.183372242386932	0.069084885184636	0.0466479982685818	0.0249593738259282	0.0320970080754841	0.0266574832034743	0.0242044933069206	0.0268091450664619	0.0220406530880405	0.0227407808444326	0.0378204568264794
"cytA(alr4251)"	29.75802171733	29.8013385286322	17.3017528629601	9.80311645417398	3.63599675270985	2.0879904770316	1.23658635599313	1.15801508917293	0.801101521007684	0.753250529786546	0.499420175799452	0.439006511919223	0.481473424199805	0.290419755767865	0.529468506377894	0.425814055832891	0.406268924391762	0.590958356913168
"psaC(asr3463)"	1.02264753577824	2.4219096835181	3.1082782322764	2.11181562775122	1.3793811495348	4.74676283843692	11.7772642199625	13.6800260313491	6.31595100487313	4.88231508035706	3.69364910928204	3.59129241818777	3.58821263575296	5.26523105136359	7.27249614729432	7.12951049781049	8.62049275703314	9.39276397943826
"avaIR(all3631)"	1.40908232562421	9.59940317640499	37.0461862354328	25.0292872212637	8.65369020798208	4.96374293404758	2.60713291813105	2.26134360992406	1.30643030381997	1.32429859933794	0.736236054098461	0.758695877738945	0.719819306942833	0.651153158439188	0.658404300505236	0.641195553625515	0.650488176585367	0.983410040096002
"rpsU1(asr0742)"	0.933586946414055	2.29118130161466	2.90449395703207	3.2127728004096	1.46892818022716	1.27095057927637	0.929857908747713	0.868861300273477	0.717472656865307	0.978412461968588	1.01314226552912	1.19649036224323	2.47491719622673	9.40261908129593	31.2926278974493	14.6669733488005	14.0339410661771	10.3427706894491
"ssb1(alr0088)"	1.00886246089868	18.2772055410904	39.741248577853	17.5818532983997	7.20463106418559	4.08941488557418	2.78651087540975	2.0507043250672	1.32612550349542	0.722420163705056	0.426716482216873	0.402106076374834	0.474357854201073	0.475055559448188	0.575440873050198	0.573250525468067	1.18027335490973	1.103822578652
"trxM1(alr0052)"	35.5078262513304	31.8714596790404	17.0300125771941	7.02930199876793	2.27893932107503	1.13134277091786	0.652904403952259	0.502534436157751	0.315383476864101	0.257850821977705	0.201383384659409	0.229951565647836	0.1673140189572	0.144017347250324	0.19921345919028	0.325163515715345	0.603461622560611	1.55193934874141
"ntcA(alr4392)"	2.5570021776225	25.9959654641161	30.166915883854	15.4174527767096	7.01759356501626	3.99597227436851	2.20821298388968	1.50905270335953	0.933112096256702	0.809918644361312	0.733553502047315	0.7327252676519	0.88843554918982	0.763655953788067	1.03920542539056	1.21809427814401	1.36365570589236	2.64947574834181
"atpI(all0010)"	0.923401796785409	10.925588225586	31.8893168235216	20.4825260247374	9.80259908916109	4.72209827049076	2.03213434498518	1.3245602676084	1.25914433777278	1.13418681996518	1.28212289319491	1.23749134270586	1.58706833088083	2.10120116516592	2.4227869942393	2.30547607968041	2.33584937377248	2.23244781974653
"atpA(all0005)"	0.212409912847827	2.23478664230828	6.22422340548781	5.1560618054149	3.39078183985116	3.59133619223256	16.7690791475083	26.3910244199486	8.13121563953432	4.69365172083107	3.35511430533162	3.26545792623255	2.57225568464147	3.33853155051013	3.60257283928255	2.6130409487952	2.49567445665671	1.9627815625849
